timestamp,value
1496316240.0,130.34
1496316300.0,134.43
1496316360.0,132.95
1496316420.0,123.12
1496316480.0,123.17
1496316540.0,123.28
1496316600.0,121.48
1496316660.0,125.18
1496316720.0,123.47
1496316780.0,123.59
1496316840.0,129.56
1496316900.0,125.61
1496316960.0,133.13
1496317020.0,124.23
1496317080.0,128.22
1496317140.0,130.59
1496317200.0,129.05
1496317260.0,136.38
1496317320.0,127.26
1496317380.0,123.96
1496317440.0,123.96
1496317500.0,122.31
1496317560.0,126.19
1496317620.0,126.19
1496317680.0,124.3
1496317740.0,125.44
1496317800.0,127.22
1496317860.0,127.03
1496317920.0,130.26
1496317980.0,131.78
1496318040.0,129.6
1496318100.0,127.17
1496318160.0,126.49
1496318220.0,130.78
1496318280.0,129.13
1496318340.0,119.95
1496318400.0,122.57
1496318460.0,125.3
1496318520.0,121.77
1496318580.0,118.62
1496318640.0,125.29
1496318700.0,124.69
1496318760.0,127.02
1496318820.0,134.35
1496318880.0,130.98
1496318940.0,131.95
1496319000.0,129.34
1496319060.0,127.32
1496319120.0,125.12
1496319180.0,129.75
1496319240.0,124.73
1496319300.0,126.32
1496319360.0,127.94
1496319420.0,124.87
1496319480.0,125.8
1496319540.0,121.62
1496319600.0,121.95
1496319660.0,130.53
1496319720.0,128.72
1496319780.0,126.68
1496319840.0,125.87
1496319900.0,126.48
1496319960.0,130.66
1496320020.0,124.55
1496320080.0,126.24
1496320140.0,127.29
1496320200.0,126.42
1496320260.0,123.42
1496320320.0,124.5
1496320380.0,125.09
1496320440.0,128.86
1496320500.0,126.52
1496320560.0,126.93
1496320620.0,126.93
1496320680.0,124.9
1496320740.0,128.89
1496320800.0,124.48
1496320860.0,132.83
1496320920.0,128.32
1496320980.0,131.74
1496321040.0,133.61
1496321100.0,130.79
1496321160.0,134.75
1496321220.0,132.54
1496321280.0,130.54
1496321340.0,133.42
1496321400.0,134.45
1496321460.0,130.39
1496321520.0,126.63
1496321580.0,136.33
1496321640.0,133.45
1496321700.0,135.34
1496321760.0,138.1
1496321820.0,132.81
1496321880.0,133.35
1496321940.0,129.07
1496322000.0,133.28
1496322060.0,135.7
1496322120.0,133.18
1496322180.0,133.06
1496322240.0,128.85
1496322300.0,130.96
1496322360.0,132.79
1496322420.0,129.31
1496322480.0,135.68
1496322540.0,136.52
1496322600.0,136.24
1496322660.0,136.03
1496322720.0,136.83
1496322780.0,140.41
1496322840.0,145.46
1496322900.0,134.79
