timestamp,value
1491482100.0,205.11
1491482160.0,208.34
1491482220.0,206.75
1491482280.0,206.71
1491482340.0,212.4
1491482400.0,216.34
1491482460.0,205.08
1491482520.0,212.52
1491482580.0,208.7
1491482640.0,209.92
1491482700.0,203.25
1491482760.0,207.61
1491482820.0,218.08
1491482880.0,210.41
1491482940.0,208.22
1491483000.0,211.44
1491483060.0,213.7
1491483120.0,214.48
1491483180.0,211.14
1491483240.0,211.6
1491483300.0,207.77
1491483360.0,214.07
1491483420.0,205.14
1491483480.0,210.71
1491483540.0,208.59
1491483600.0,212.96
1491483660.0,216.56
1491483720.0,213.26
1491483780.0,207.67
1491483840.0,209.16
1491483900.0,212.64
1491483960.0,210.06
1491484020.0,214.25
1491484080.0,212.44
1491484140.0,212.8
1491484200.0,213.65
1491484260.0,212.88
1491484320.0,211.04
1491484380.0,206.83
1491484440.0,208.69
1491484500.0,207.24
1491484560.0,212.21
1491484620.0,210.42
1491484680.0,207.87
1491484740.0,210.17
1491484800.0,212.79
1491484860.0,222.11
1491484920.0,209.67
1491484980.0,214.56
1491485040.0,208.14
1491485100.0,215.79
1491485160.0,208.09
1491485220.0,212.18
1491485280.0,213.49
1491485340.0,215.51
1491485400.0,210.42
1491485460.0,216.66
1491485520.0,216.47
1491485580.0,207.9
1491485640.0,208.46
1491485700.0,212.78
1491485760.0,210.49
1491485820.0,204.08
1491485880.0,208.29
1491485940.0,210.49
1491486000.0,211.98
1491486060.0,211.24
1491486120.0,207.83
1491486180.0,207.83
1491486240.0,208.69
1491486300.0,211.49
1491486360.0,215.04
1491486420.0,217.19
1491486480.0,222.99
1491486540.0,215.28
1491486600.0,212.38
1491486660.0,217.6
1491486720.0,212.89
1491486780.0,212.14
1491486840.0,216.46
1491486900.0,215.92
1491486960.0,215.93
1491487020.0,217.38
1491487080.0,216.32
1491487140.0,210.03
1491487200.0,217.79
1491487260.0,217.38
1491487320.0,211.84
1491487380.0,214.67
1491487440.0,213.56
1491487500.0,221.89
1491487560.0,215.47
1491487620.0,215.42
1491487680.0,210.91
1491487740.0,217.08
1491487800.0,215.72
1491487860.0,220.69
1491487920.0,217.26
1491487980.0,205.31
1491488040.0,215.03
1491488100.0,211.02
1491488160.0,216.09
1491488220.0,216.15
1491488280.0,210.86
1491488340.0,213.57
1491488400.0,217.39
1491488460.0,219.44
1491488520.0,220.11
1491488580.0,217.79
1491488640.0,214.58
1491488700.0,212.95
1491488760.0,212.82
1491488820.0,215.34
1491488880.0,215.87
1491488940.0,212.16
1491489000.0,211.66
1491489060.0,219.81
1491489120.0,217.9
1491489180.0,211.94
1491489240.0,216.38
1491489300.0,218.0
1491489360.0,212.65
1491489420.0,215.12
1491489480.0,217.66
1491489540.0,212.95
1491489600.0,220.62
1491489660.0,220.82
1491489720.0,215.09
1491489780.0,218.47
1491489840.0,212.92
1491489900.0,211.12
1491489960.0,219.14
1491490020.0,209.69
1491490080.0,210.76
1491490140.0,213.24
1491490200.0,210.42
1491490260.0,212.23
1491490320.0,213.0
1491490380.0,222.23
1491490440.0,211.25
1491490500.0,212.17
1491490560.0,215.82
1491490620.0,210.14
1491490680.0,213.22
1491490740.0,219.99
1491490800.0,215.72
1491490860.0,213.02
1491490920.0,220.2
1491490980.0,217.0
1491491040.0,213.22
1491491100.0,207.28
1491491160.0,215.11
1491491220.0,212.4
1491491280.0,212.2
1491491340.0,211.98
1491491400.0,207.77
