timestamp,value
1493951880.0,48.66
1493951940.0,49.26
1493952000.0,49.21
1493952060.0,51.1
1493952120.0,51.69
1493952180.0,48.94
1493952240.0,48.49
1493952300.0,47.93
1493952360.0,48.11
1493952420.0,47.59
1493952480.0,45.79
1493952540.0,48.44
1493952600.0,46.61
1493952660.0,47.34
1493952720.0,46.53
1493952780.0,49.58
1493952840.0,47.38
1493952900.0,49.29
1493952960.0,46.69
1493953020.0,49.12
1493953080.0,50.23
1493953140.0,50.83
1493953200.0,47.07
1493953260.0,48.97
1493953320.0,47.31
1493953380.0,50.36
1493953440.0,46.07
1493953500.0,48.22
1493953560.0,47.08
1493953620.0,50.86
1493953680.0,47.51
1493953740.0,48.95
1493953800.0,47.13
1493953860.0,48.94
1493953920.0,46.86
1493953980.0,48.38
1493954040.0,48.86
1493954100.0,48.03
1493954160.0,46.23
1493954220.0,46.09
1493954280.0,46.91
1493954340.0,48.65
1493954400.0,49.47
1493954460.0,44.96
1493954520.0,48.03
1493954580.0,47.58
1493954640.0,48.54
1493954700.0,46.47
1493954760.0,46.79
1493954820.0,47.56
1493954880.0,47.66
1493954940.0,46.24
1493955000.0,48.07
1493955060.0,45.6
1493955120.0,46.04
1493955180.0,45.87
1493955240.0,48.31
1493955300.0,44.28
1493955360.0,47.18
1493955420.0,46.31
1493955480.0,49.36
1493955540.0,48.34
1493955600.0,49.88
1493955660.0,48.03
1493955720.0,50.23
1493955780.0,49.86
1493955840.0,47.36
1493955900.0,50.05
1493955960.0,47.5
1493956020.0,47.3
1493956080.0,45.7
1493956140.0,45.72
1493956200.0,47.02
1493956260.0,47.23
1493956320.0,46.69
1493956380.0,48.33
1493956440.0,57.84
1493956500.0,58.43
1493956560.0,56.72
1493956620.0,57.42
1493956680.0,58.05
1493956740.0,58.21
1493956800.0,57.52
1493956860.0,55.45
1493956920.0,53.54
1493956980.0,54.52
1493957040.0,56.0
1493957100.0,54.66
1493957160.0,57.1
1493957220.0,57.06
1493957280.0,60.13
1493957340.0,57.2
1493957400.0,57.65
1493957460.0,57.83
1493957520.0,61.03
1493957580.0,62.51
1493957640.0,56.13
1493957700.0,58.37
1493957760.0,58.59
1493957820.0,59.34
1493957880.0,57.02
1493957940.0,55.42
1493958000.0,55.02
1493958060.0,55.42
1493958120.0,56.95
1493958180.0,55.92
1493958240.0,55.19
1493958300.0,55.69
1493958360.0,56.0
1493958420.0,55.27
1493958480.0,54.53
1493958540.0,55.61
1493958600.0,57.2
1493958660.0,52.6
1493958720.0,49.02
1493958780.0,53.63
1493958840.0,52.84
1493958900.0,51.14
1493958960.0,54.5
1493959020.0,53.25
1493959080.0,54.47
1493959140.0,55.38
1493959200.0,55.52
1493959260.0,57.36
1493959320.0,58.85
1493959380.0,58.12
1493959440.0,59.33
1493959500.0,58.2
1493959560.0,56.88
1493959620.0,57.05
1493959680.0,55.06
1493959740.0,53.95
1493959800.0,53.57
1493959860.0,52.43
1493959920.0,54.57
1493959980.0,54.92
1493960040.0,56.46
1493960100.0,56.79
1493960160.0,57.27
1493960220.0,60.06
1493960280.0,54.84
1493960340.0,55.65
1493960400.0,54.78
1493960460.0,56.19
1493960520.0,49.88
1493960580.0,53.0
1493960640.0,53.44
1493960700.0,53.27
1493960760.0,53.22
1493960820.0,53.67
1493960880.0,51.56
1493960940.0,54.55
1493961000.0,54.3
1493961060.0,54.93
1493961120.0,53.51
1493961180.0,53.46
1493961240.0,52.52
1493961300.0,53.19
1493961360.0,53.52
1493961420.0,51.2
1493961480.0,53.47
1493961540.0,52.48
1493961600.0,52.36
1493961660.0,52.95
1493961720.0,53.41
1493961780.0,51.36
1493961840.0,53.37
1493961900.0,50.31
1493961960.0,51.65
1493962020.0,50.35
1493962080.0,52.87
1493962140.0,52.28
1493962200.0,52.04
1493962260.0,48.92
1493962320.0,48.87
1493962380.0,46.25
1493962440.0,49.78
1493962500.0,49.55
1493962560.0,51.78
1493962620.0,50.05
1493962680.0,53.13
1493962740.0,51.08
1493962800.0,51.97
1493962860.0,53.95
1493962920.0,54.19
1493962980.0,53.71
1493963040.0,55.42
1493963100.0,55.69
1493963160.0,51.08
1493963220.0,54.2
1493963280.0,51.0
1493963340.0,51.0
1493963400.0,50.79
1493963460.0,51.77
1493963520.0,51.78
1493963580.0,54.77
1493963640.0,50.31
1493963700.0,51.13
1493963760.0,51.27
1493963820.0,52.07
1493963880.0,50.58
1493963940.0,51.83
1493964000.0,52.0
1493964060.0,50.84
1493964120.0,48.21
1493964180.0,51.61
1493964240.0,49.84
1493964300.0,47.04
1493964360.0,50.6
1493964420.0,47.39
1493964480.0,50.57
1493964540.0,50.44
1493964600.0,52.18
1493964660.0,50.3
1493964720.0,51.72
1493964780.0,52.43
1493964840.0,52.31
1493964900.0,48.97
1493964960.0,50.28
1493965020.0,52.69
1493965080.0,50.33
1493965140.0,50.17
1493965200.0,50.23
1493965260.0,49.29
