timestamp,value
1498464480.0,144.76
1498464540.0,151.77
1498464600.0,150.91
1498464660.0,149.79
1498464720.0,147.5
1498464780.0,157.85
1498464840.0,154.2
1498464900.0,156.68
1498464960.0,163.69
1498465020.0,147.52
1498465080.0,144.18
1498465140.0,142.71
1498465200.0,137.3
1498465260.0,135.66
1498465320.0,138.29
1498465380.0,147.14
1498465440.0,138.5
1498465500.0,139.43
1498465560.0,137.48
1498465620.0,140.42
1498465680.0,129.75
1498465740.0,131.55
1498465800.0,133.38
1498465860.0,142.85
1498465920.0,138.44
1498465980.0,134.15
1498466040.0,148.91
1498466100.0,140.96
1498466160.0,137.76
1498466220.0,139.53
1498466280.0,142.89
1498466340.0,135.43
1498466400.0,138.42
1498466460.0,129.92
1498466520.0,135.22
1498466580.0,141.41
1498466640.0,139.27
1498466700.0,138.99
1498466760.0,140.41
1498466820.0,131.77
1498466880.0,135.67
1498466940.0,139.27
1498467000.0,131.81
1498467060.0,133.7
1498467120.0,132.0
1498467180.0,129.83
1498467240.0,131.66
1498467300.0,138.58
1498467360.0,138.88
1498467420.0,136.41
1498467480.0,137.99
1498467540.0,129.67
1498467600.0,129.74
1498467660.0,137.54
1498467720.0,126.73
1498467780.0,135.49
1498467840.0,137.86
1498467900.0,129.16
1498467960.0,140.78
1498468020.0,135.96
1498468080.0,131.31
1498468140.0,128.76
1498468200.0,132.86
1498468260.0,132.94
1498468320.0,131.21
1498468380.0,128.08
1498468440.0,130.5
1498468500.0,132.28
1498468560.0,134.9
1498468620.0,129.64
1498468680.0,138.06
1498468740.0,132.51
1498468800.0,147.15
1498468860.0,130.17
1498468920.0,137.23
1498468980.0,138.77
1498469040.0,140.13
1498469100.0,124.48
1498469160.0,127.1
1498469220.0,133.42
1498469280.0,139.46
1498469340.0,133.98
1498469400.0,128.71
1498469460.0,137.85
1498469520.0,137.26
1498469580.0,130.24
1498469640.0,134.12
1498469700.0,139.5
1498469760.0,138.91
1498469820.0,136.01
1498469880.0,131.03
1498469940.0,141.47
1498470000.0,130.7
1498470060.0,137.62
1498470120.0,143.05
1498470180.0,135.09
1498470240.0,139.03
1498470300.0,131.36
1498470360.0,143.4
1498470420.0,134.05
1498470480.0,133.41
1498470540.0,141.96
1498470600.0,133.46
1498470660.0,135.99
1498470720.0,136.94
1498470780.0,131.71
1498470840.0,134.53
1498470900.0,135.94
1498470960.0,141.13
1498471020.0,136.76
1498471080.0,129.32
1498471140.0,136.72
1498471200.0,136.16
1498471260.0,141.55
1498471320.0,142.33
1498471380.0,135.45
1498471440.0,139.16
1498471500.0,136.05
1498471560.0,132.33
1498471620.0,135.21
1498471680.0,135.06
1498471740.0,129.83
1498471800.0,140.79
1498471860.0,133.22
1498471920.0,141.77
1498471980.0,141.62
1498472040.0,136.46
1498472100.0,129.07
1498472160.0,131.19
1498472220.0,130.85
1498472280.0,130.01
1498472340.0,133.69
1498472400.0,127.69
1498472460.0,127.81
1498472520.0,131.81
1498472580.0,137.23
1498472640.0,133.77
1498472700.0,137.93
1498472760.0,134.7
1498472820.0,139.79
1498472880.0,139.79
1498472940.0,133.99
1498473000.0,133.95
1498473060.0,133.99
1498473120.0,139.4
1498473180.0,134.24
1498473240.0,132.71
1498473300.0,133.02
1498473360.0,130.73
1498473420.0,138.72
1498473480.0,128.86
1498473540.0,131.01
1498473600.0,129.88
1498473660.0,130.0
1498473720.0,127.92
1498473780.0,136.55
1498473840.0,146.86
1498473900.0,128.63
1498473960.0,131.93
1498474020.0,131.45
1498474080.0,131.45
1498474140.0,134.3
1498474200.0,138.43
1498474260.0,141.84
1498474320.0,146.36
1498474380.0,137.88
1498474440.0,133.94
1498474500.0,139.95
1498474560.0,135.34
1498474620.0,142.42
1498474680.0,138.78
1498474740.0,141.34
1498474800.0,130.98
1498474860.0,138.64
1498474920.0,134.58
1498474980.0,134.22
1498475040.0,142.91
1498475100.0,142.05
1498475160.0,142.75
1498475220.0,142.75
1498475280.0,130.58
1498475340.0,133.4
1498475400.0,134.95
1498475460.0,134.95
1498475520.0,138.89
1498475580.0,144.62
1498475640.0,135.2
1498475700.0,137.93
1498475760.0,133.51
1498475820.0,132.43
1498475880.0,133.55
1498475940.0,133.55
1498476000.0,138.02
1498476060.0,136.73
1498476120.0,143.45
1498476180.0,128.63
1498476240.0,128.63
1498476300.0,128.63
1498476360.0,135.14
1498476420.0,137.38
1498476480.0,134.1
1498476540.0,136.95
1498476600.0,133.39
1498476660.0,136.3
1498476720.0,136.06
1498476780.0,143.27
1498476840.0,141.72
1498476900.0,136.61
1498476960.0,143.15
1498477020.0,139.74
1498477080.0,138.12
1498477140.0,147.04
1498477200.0,143.31
1498477260.0,141.22
1498477320.0,140.65
1498477380.0,141.13
1498477440.0,147.75
1498477500.0,132.84
1498477560.0,137.19
1498477620.0,140.56
1498477680.0,142.71
1498477740.0,145.57
1498477800.0,144.11
1498477860.0,145.6
1498477920.0,140.77
1498477980.0,141.99
1498478040.0,143.59
1498478100.0,156.04
1498478160.0,138.13
1498478220.0,139.0
1498478280.0,140.37
1498478340.0,146.74
1498478400.0,136.6
1498478460.0,136.6
1498478520.0,141.37
1498478580.0,139.27
1498478640.0,139.58
1498478700.0,137.07
1498478760.0,137.61
1498478820.0,132.74
1498478880.0,130.65
1498478940.0,130.74
1498479000.0,134.4
1498479060.0,136.16
1498479120.0,135.18
1498479180.0,139.08
1498479240.0,139.08
1498479300.0,136.98
1498479360.0,135.1
1498479420.0,136.58
1498479480.0,140.07
1498479540.0,147.5
1498479600.0,144.62
1498479660.0,139.44
1498479720.0,135.41
1498479780.0,134.92
1498479840.0,139.12
1498479900.0,140.41
1498479960.0,140.23
1498480020.0,141.83
1498480080.0,145.75
1498480140.0,145.75
1498480200.0,139.64
1498480260.0,142.67
1498480320.0,146.84
1498480380.0,149.67
1498480440.0,146.07
1498480500.0,143.06
1498480560.0,148.74
1498480620.0,148.74
1498480680.0,140.92
1498480740.0,141.18
1498480800.0,147.43
1498480860.0,151.39
1498480920.0,142.47
1498480980.0,141.64
1498481040.0,152.41
1498481100.0,140.91
1498481160.0,142.4
1498481220.0,134.12
1498481280.0,142.31
1498481340.0,153.87
1498481400.0,143.75
1498481460.0,147.43
1498481520.0,152.78
1498481580.0,146.19
1498481640.0,150.96
1498481700.0,145.01
1498481760.0,150.72
1498481820.0,149.77
1498481880.0,155.22
1498481940.0,147.23
1498482000.0,154.58
1498482060.0,155.81
1498482120.0,153.04
1498482180.0,153.04
1498482240.0,148.39
1498482300.0,152.67
1498482360.0,151.06
1498482420.0,141.83
1498482480.0,135.54
1498482540.0,149.49
1498482600.0,143.84
1498482660.0,139.78
1498482720.0,140.17
1498482780.0,146.04
1498482840.0,140.49
1498482900.0,148.08
1498482960.0,148.74
1498483020.0,148.34
1498483080.0,146.04
1498483140.0,148.18
1498483200.0,145.02
1498483260.0,151.77
1498483320.0,152.5
1498483380.0,146.16
1498483440.0,145.48
1498483500.0,145.14
1498483560.0,149.56
1498483620.0,158.94
1498483680.0,153.08
1498483740.0,150.7
1498483800.0,156.2
1498483860.0,153.73
1498483920.0,150.4
1498483980.0,155.97
1498484040.0,156.04
1498484100.0,156.9
1498484160.0,158.03
1498484220.0,152.05
1498484280.0,152.02
1498484340.0,153.14
1498484400.0,157.54
1498484460.0,152.43
1498484520.0,157.78
1498484580.0,157.78
1498484640.0,169.49
1498484700.0,155.11
1498484760.0,153.72
1498484820.0,153.72
1498484880.0,152.6
1498484940.0,160.12
1498485000.0,149.02
1498485060.0,149.72
1498485120.0,146.9
1498485180.0,150.4
1498485240.0,151.53
1498485300.0,152.89
1498485360.0,140.89
1498485420.0,151.29
1498485480.0,150.42
1498485540.0,148.56
1498485600.0,148.82
1498485660.0,156.51
1498485720.0,151.35
1498485780.0,150.2
1498485840.0,154.87
1498485900.0,154.97
1498485960.0,152.33
1498486020.0,154.14
1498486080.0,143.96
1498486140.0,139.73
1498486200.0,145.24
1498486260.0,147.82
1498486320.0,150.95
1498486380.0,150.59
1498486440.0,146.46
1498486500.0,145.37
1498486560.0,149.0
1498486620.0,145.9
1498486680.0,146.17
1498486740.0,146.75
1498486800.0,145.9
1498486860.0,146.95
1498486920.0,150.5
1498486980.0,150.54
1498487040.0,146.13
1498487100.0,144.57
1498487160.0,145.19
1498487220.0,146.25
1498487280.0,142.05
1498487340.0,143.23
1498487400.0,141.85
1498487460.0,141.86
1498487520.0,139.05
1498487580.0,139.05
1498487640.0,146.62
1498487700.0,143.32
1498487760.0,147.52
1498487820.0,137.45
1498487880.0,140.74
1498487940.0,137.63
1498488000.0,142.51
1498488060.0,146.12
1498488120.0,137.84
1498488180.0,142.95
1498488240.0,140.44
1498488300.0,136.55
1498488360.0,135.35
1498488420.0,144.84
1498488480.0,140.21
1498488540.0,138.94
1498488600.0,144.15
1498488660.0,145.77
1498488720.0,142.91
1498488780.0,138.93
1498488840.0,151.04
1498488900.0,148.0
1498488960.0,137.0
1498489020.0,141.45
1498489080.0,151.1
1498489140.0,147.74
1498489200.0,146.35
1498489260.0,142.39
1498489320.0,139.22
1498489380.0,142.16
1498489440.0,143.51
1498489500.0,137.9
1498489560.0,141.58
1498489620.0,139.97
1498489680.0,130.72
1498489740.0,135.36
1498489800.0,135.36
1498489860.0,134.61
1498489920.0,139.38
1498489980.0,142.32
1498490040.0,134.5
1498490100.0,139.34
1498490160.0,147.8
1498490220.0,136.92
1498490280.0,138.74
1498490340.0,140.23
1498490400.0,136.52
1498490460.0,133.33
1498490520.0,133.24
1498490580.0,132.22
1498490640.0,140.82
1498490700.0,137.46
1498490760.0,133.04
1498490820.0,137.76
1498490880.0,134.45
1498490940.0,135.14
1498491000.0,133.67
1498491060.0,126.61
1498491120.0,136.09
1498491180.0,135.62
1498491240.0,135.44
1498491300.0,129.28
1498491360.0,128.47
1498491420.0,126.69
1498491480.0,124.25
1498491540.0,128.97
1498491600.0,132.64
1498491660.0,130.94
1498491720.0,134.89
1498491780.0,130.73
1498491840.0,137.13
1498491900.0,141.36
1498491960.0,130.25
1498492020.0,131.37
1498492080.0,130.54
1498492140.0,131.85
1498492200.0,129.87
1498492260.0,129.0
1498492320.0,129.84
1498492380.0,122.46
1498492440.0,123.78
1498492500.0,127.18
1498492560.0,132.14
1498492620.0,132.06
1498492680.0,130.96
1498492740.0,140.24
1498492800.0,126.49
1498492860.0,131.71
1498492920.0,131.7
1498492980.0,127.61
1498493040.0,134.4
1498493100.0,124.01
1498493160.0,129.65
1498493220.0,124.2
1498493280.0,126.5
1498493340.0,122.96
1498493400.0,131.17
1498493460.0,115.6
1498493520.0,122.09
1498493580.0,115.28
1498493640.0,129.62
1498493700.0,124.09
1498493760.0,120.72
1498493820.0,123.61
1498493880.0,131.55
1498493940.0,138.76
1498494000.0,128.33
1498494060.0,127.27
1498494120.0,124.13
1498494180.0,129.68
1498494240.0,125.51
1498494300.0,120.96
1498494360.0,122.8
1498494420.0,118.71
1498494480.0,118.71
1498494540.0,125.22
1498494600.0,123.94
1498494660.0,126.59
1498494720.0,118.72
1498494780.0,117.14
1498494840.0,118.23
1498494900.0,121.39
1498494960.0,123.82
1498495020.0,114.86
1498495080.0,113.44
1498495140.0,109.08
1498495200.0,115.17
1498495260.0,160.89
1498495320.0,154.36
1498495380.0,155.74
1498495440.0,143.45
1498495500.0,135.16
1498495560.0,137.53
1498495620.0,141.71
1498495680.0,143.0
1498495740.0,140.44
1498495800.0,146.64
1498495860.0,146.64
1498495920.0,152.08
1498495980.0,152.44
1498496040.0,148.49
1498496100.0,153.64
1498496160.0,138.1
1498496220.0,137.17
1498496280.0,135.63
1498496340.0,145.22
1498496400.0,149.69
1498496460.0,149.12
1498496520.0,144.88
1498496580.0,144.88
1498496640.0,139.09
1498496700.0,144.7
1498496760.0,147.48
1498496820.0,142.24
1498496880.0,138.7
1498496940.0,136.68
1498497000.0,147.23
1498497060.0,144.76
1498497120.0,142.8
1498497180.0,136.92
1498497240.0,132.78
1498497300.0,157.27
1498497360.0,142.18
1498497420.0,150.51
1498497480.0,150.51
1498497540.0,142.78
1498497600.0,141.32
1498497660.0,155.38
1498497720.0,145.84
1498497780.0,167.84
1498497840.0,147.69
1498497900.0,143.74
1498497960.0,145.74
1498498020.0,136.4
1498498080.0,146.85
1498498140.0,144.97
1498498200.0,147.46
1498498260.0,145.38
1498498320.0,152.79
1498498380.0,157.25
1498498440.0,158.15
1498498500.0,137.72
1498498560.0,153.34
1498498620.0,141.4
1498498680.0,134.35
1498498740.0,138.8
1498498800.0,157.77
1498498860.0,150.2
1498498920.0,134.59
1498498980.0,141.24
1498499040.0,157.64
1498499100.0,156.04
1498499160.0,154.64
1498499220.0,154.64
1498499280.0,166.8
1498499340.0,155.87
1498499400.0,153.73
1498499460.0,153.73
1498499520.0,147.76
1498499580.0,146.05
1498499640.0,144.18
1498499700.0,146.44
1498499760.0,167.49
1498499820.0,142.89
1498499880.0,143.39
1498499940.0,152.97
1498500000.0,165.55
1498500060.0,142.5
1498500120.0,145.63
1498500180.0,135.59
1498500240.0,143.26
1498500300.0,154.97
1498500360.0,141.27
1498500420.0,140.17
1498500480.0,132.24
1498500540.0,133.37
1498500600.0,155.94
1498500660.0,138.78
1498500720.0,141.16
1498500780.0,149.67
1498500840.0,148.49
1498500900.0,160.58
1498500960.0,166.57
1498501020.0,194.32
1498501080.0,172.28
1498501140.0,153.43
1498501200.0,156.58
1498501260.0,154.2
1498501320.0,144.52
1498501380.0,139.76
1498501440.0,138.83
1498501500.0,142.37
1498501560.0,154.3
1498501620.0,146.63
1498501680.0,142.81
1498501740.0,147.66
1498501800.0,141.4
1498501860.0,158.59
1498501920.0,136.67
1498501980.0,156.91
1498502040.0,143.07
1498502100.0,141.9
1498502160.0,149.54
1498502220.0,151.98
1498502280.0,143.97
1498502340.0,150.31
1498502400.0,155.77
1498502460.0,156.02
1498502520.0,151.93
1498502580.0,151.96
1498502640.0,144.25
1498502700.0,155.82
1498502760.0,150.03
1498502820.0,149.55
1498502880.0,149.78
1498502940.0,147.35
1498503000.0,146.22
1498503060.0,149.88
1498503120.0,161.48
1498503180.0,153.79
1498503240.0,149.98
1498503300.0,140.61
1498503360.0,149.8
1498503420.0,150.63
1498503480.0,149.99
1498503540.0,145.11
1498503600.0,150.3
1498503660.0,149.81
1498503720.0,141.51
1498503780.0,143.69
1498503840.0,137.69
1498503900.0,142.63
1498503960.0,136.25
1498504020.0,136.7
1498504080.0,127.93
1498504140.0,127.93
1498504200.0,135.2
1498504260.0,132.61
1498504320.0,138.57
1498504380.0,137.6
1498504440.0,137.6
1498504500.0,138.55
1498504560.0,148.56
1498504620.0,157.51
1498504680.0,160.19
1498504740.0,171.29
1498504800.0,161.06
1498504860.0,159.6
1498504920.0,158.11
1498504980.0,156.0
1498505040.0,178.1
1498505100.0,161.66
1498505160.0,155.16
1498505220.0,175.68
1498505280.0,161.54
1498505340.0,165.4
1498505400.0,165.39
1498505460.0,158.2
1498505520.0,178.54
1498505580.0,176.01
1498505640.0,168.46
1498505700.0,168.46
1498505760.0,165.13
1498505820.0,159.84
1498505880.0,153.62
1498505940.0,163.95
1498506000.0,159.02
1498506060.0,151.6
1498506120.0,159.28
1498506180.0,161.11
1498506240.0,174.07
1498506300.0,160.72
1498506360.0,156.55
1498506420.0,161.42
1498506480.0,165.29
1498506540.0,170.34
1498506600.0,161.99
1498506660.0,181.75
1498506720.0,191.0
1498506780.0,170.49
1498506840.0,169.52
1498506900.0,175.96
1498506960.0,178.39
1498507020.0,175.42
1498507080.0,175.47
1498507140.0,198.5
1498507200.0,191.61
1498507260.0,177.72
1498507320.0,157.34
1498507380.0,150.08
1498507440.0,158.21
1498507500.0,158.25
1498507560.0,153.14
1498507620.0,165.75
1498507680.0,157.26
1498507740.0,166.89
1498507800.0,164.95
1498507860.0,175.67
1498507920.0,194.36
1498507980.0,169.3
1498508040.0,169.27
1498508100.0,174.22
1498508160.0,165.06
1498508220.0,165.06
1498508280.0,162.8
1498508340.0,187.01
1498508400.0,181.01
1498508460.0,153.3
1498508520.0,143.45
1498508580.0,158.82
1498508640.0,157.07
1498508700.0,155.29
1498508760.0,180.29
1498508820.0,166.7
1498508880.0,157.45
1498508940.0,171.83
1498509000.0,166.11
1498509060.0,170.23
1498509120.0,163.23
1498509180.0,158.59
1498509240.0,176.75
1498509300.0,169.02
1498509360.0,187.76
1498509420.0,164.62
1498509480.0,182.55
1498509540.0,161.7
1498509600.0,150.04
1498509660.0,153.26
1498509720.0,176.46
1498509780.0,157.67
1498509840.0,163.38
1498509900.0,188.77
1498509960.0,162.4
1498510020.0,173.76
1498510080.0,199.78
1498510140.0,181.05
1498510200.0,185.77
1498510260.0,180.07
1498510320.0,180.07
1498510380.0,191.86
