timestamp,value
1493568060.0,2.75
1493568120.0,2.5625
1493568180.0,2.625
1493568240.0,2.6875
1493568300.0,2.75
1493568360.0,2.625
1493568420.0,2.75
1493568480.0,2.75
1493568540.0,2.6875
1493568600.0,2.875
1493568660.0,2.625
1493568720.0,2.8125
1493568780.0,2.8125
1493568840.0,2.75
1493568900.0,2.75
1493568960.0,2.8125
1493569020.0,2.875
1493569080.0,3.0
1493569140.0,3.0
1493569200.0,2.8125
1493569260.0,2.9375
1493569320.0,2.875
1493569380.0,2.9375
1493569440.0,2.9375
1493569500.0,2.875
1493569560.0,2.8125
1493569620.0,2.875
1493569680.0,2.9375
1493569740.0,2.875
1493569800.0,3.0
1493569860.0,3.0
1493569920.0,2.9375
1493569980.0,3.0
1493570040.0,3.0
1493570100.0,3.0
1493570160.0,3.0
1493570220.0,2.9375
1493570280.0,3.0
1493570340.0,3.0
1493570400.0,3.0
1493570460.0,2.9375
1493570520.0,3.0
1493570580.0,3.125
1493570640.0,3.0
1493570700.0,3.0
1493570760.0,3.0
1493570820.0,3.0
1493570880.0,3.0625
1493570940.0,3.0625
1493571000.0,3.0
1493571060.0,3.0
1493571120.0,3.125
1493571180.0,3.0625
1493571240.0,3.125
1493571300.0,3.0
1493571360.0,3.125
1493571420.0,3.125
1493571480.0,3.0625
1493571540.0,3.3125
1493571600.0,3.0625
1493571660.0,3.0
1493571720.0,3.125
1493571780.0,3.25
1493571840.0,3.0625
1493571900.0,3.0
1493571960.0,3.1875
1493572020.0,3.375
1493572080.0,3.3125
1493572140.0,3.25
1493572200.0,3.25
1493572260.0,3.25
1493572320.0,3.4375
1493572380.0,3.375
1493572440.0,3.25
1493572500.0,3.4375
1493572560.0,3.375
1493572620.0,3.25
1493572680.0,3.625
1493572740.0,3.4375
1493572800.0,3.5
1493572860.0,3.3125
1493572920.0,3.125
1493572980.0,3.5625
1493573040.0,3.3125
1493573100.0,3.5
1493573160.0,3.6875
1493573220.0,3.5625
1493573280.0,3.5
1493573340.0,3.6875
1493573400.0,3.4375
1493573460.0,3.75
1493573520.0,3.6875
1493573580.0,3.625
1493573640.0,3.75
1493573700.0,3.75
1493573760.0,3.625
1493573820.0,3.8125
1493573880.0,3.625
1493573940.0,3.75
1493574000.0,3.625
1493574060.0,3.9375
1493574120.0,3.9375
1493574180.0,3.875
1493574240.0,3.75
1493574300.0,3.875
1493574360.0,3.75
1493574420.0,3.875
1493574480.0,3.8125
1493574540.0,3.9375
1493574600.0,3.625
1493574660.0,3.8125
1493574720.0,3.9375
1493574780.0,3.875
1493574840.0,3.8125
1493574900.0,4.0
1493574960.0,3.8125
1493575020.0,3.8125
1493575080.0,3.9375
1493575140.0,3.875
1493575200.0,3.875
1493575260.0,4.0625
1493575320.0,3.9375
1493575380.0,3.9375
1493575440.0,3.9375
1493575500.0,4.0
1493575560.0,3.875
1493575620.0,3.9375
1493575680.0,3.9375
1493575740.0,4.0
1493575800.0,3.875
1493575860.0,3.75
1493575920.0,3.875
1493575980.0,4.0
1493576040.0,4.0
1493576100.0,4.0
1493576160.0,4.0
1493576220.0,4.0625
1493576280.0,3.9375
1493576340.0,4.0
1493576400.0,3.9375
1493576460.0,3.875
1493576520.0,4.0625
1493576580.0,4.0
1493576640.0,3.9375
1493576700.0,4.0
1493576760.0,4.125
1493576820.0,4.125
1493576880.0,4.0
1493576940.0,4.0625
1493577000.0,4.0625
1493577060.0,4.1875
1493577120.0,4.0
1493577180.0,4.0
1493577240.0,4.0625
1493577300.0,4.125
1493577360.0,4.125
1493577420.0,4.1875
1493577480.0,3.9375
1493577540.0,4.0
1493577600.0,4.125
1493577660.0,4.1875
1493577720.0,4.125
1493577780.0,4.1875
1493577840.0,4.25
1493577900.0,4.1875
1493577960.0,4.1875
1493578020.0,4.1875
1493578080.0,4.125
1493578140.0,4.0
1493578200.0,4.0
1493578260.0,4.125
1493578320.0,4.1333332061800006
1493578380.0,4.1333332061800006
1493578440.0,4.3125
1493578500.0,4.1875
1493578560.0,4.0625
1493578620.0,4.125
1493578680.0,4.1875
1493578740.0,4.25
1493578800.0,4.1875
1493578860.0,4.25
1493578920.0,4.125
1493578980.0,4.0625
1493579040.0,4.3125
1493579100.0,4.3125
1493579160.0,4.1875
1493579220.0,4.1875
1493579280.0,4.3125
1493579340.0,4.1875
1493579400.0,4.1875
1493579460.0,4.125
1493579520.0,4.125
1493579580.0,4.25
1493579640.0,4.375
1493579700.0,4.125
1493579760.0,4.1875
1493579820.0,4.1875
1493579880.0,4.4375
1493579940.0,4.125
1493580000.0,4.125
1493580060.0,4.125
1493580120.0,4.25
1493580180.0,4.3125
1493580240.0,4.3125
1493580300.0,4.1875
1493580360.0,4.25
1493580420.0,4.125
1493580480.0,4.3125
1493580540.0,4.125
1493580600.0,4.3125
1493580660.0,4.25
1493580720.0,4.5625
1493580780.0,4.5
1493580840.0,4.3125
1493580900.0,4.375
1493580960.0,4.375
1493581020.0,4.125
1493581080.0,4.1875
1493581140.0,4.25
1493581200.0,4.25
1493581260.0,4.5625
1493581320.0,4.4375
1493581380.0,4.5
1493581440.0,4.4375
1493581500.0,4.75
1493581560.0,4.5625
1493581620.0,4.5
1493581680.0,4.4375
1493581740.0,4.4375
1493581800.0,4.4375
1493581860.0,4.5625
1493581920.0,4.5
1493581980.0,4.375
1493582040.0,4.1875
1493582100.0,4.6875
1493582160.0,4.625
1493582220.0,4.625
1493582280.0,4.625
1493582340.0,4.5
1493582400.0,4.4375
1493582460.0,4.5
1493582520.0,4.375
1493582580.0,4.5625
1493582640.0,4.625
1493582700.0,4.625
1493582760.0,4.5
1493582820.0,4.4375
1493582880.0,4.6875
1493582940.0,4.5625
1493583000.0,4.5
1493583060.0,4.375
1493583120.0,4.25
1493583180.0,4.25
1493583240.0,4.3125
1493583300.0,4.4375
1493583360.0,4.625
1493583420.0,4.375
1493583480.0,4.5625
1493583540.0,4.3125
1493583600.0,4.4375
1493583660.0,4.4375
1493583720.0,4.5
1493583780.0,4.875
1493583840.0,4.6875
1493583900.0,4.5625
1493583960.0,4.6875
1493584020.0,4.5
1493584080.0,4.625
1493584140.0,4.6875
1493584200.0,4.4375
1493584260.0,4.75
1493584320.0,4.5625
1493584380.0,4.5625
1493584440.0,4.75
1493584500.0,4.6875
1493584560.0,4.625
1493584620.0,4.6875
1493584680.0,4.6875
1493584740.0,4.4375
1493584800.0,5.0
1493584860.0,4.8125
1493584920.0,4.8125
1493584980.0,4.5
1493585040.0,4.5
1493585100.0,4.625
1493585160.0,4.75
1493585220.0,4.6875
1493585280.0,4.875
1493585340.0,4.75
1493585400.0,4.6875
1493585460.0,4.5625
1493585520.0,4.6875
1493585580.0,4.75
1493585640.0,4.6875
1493585700.0,4.75
1493585760.0,4.8125
1493585820.0,4.625
1493585880.0,4.6875
1493585940.0,4.625
1493586000.0,4.875
1493586060.0,4.5
1493586120.0,4.5625
1493586180.0,4.75
1493586240.0,4.5625
1493586300.0,4.6875
1493586360.0,4.75
1493586420.0,4.875
1493586480.0,4.875
1493586540.0,4.875
1493586600.0,4.625
1493586660.0,4.8125
1493586720.0,4.8125
1493586780.0,4.9375
1493586840.0,4.9375
1493586900.0,4.75
1493586960.0,4.875
1493587020.0,4.9375
1493587080.0,4.8125
1493587140.0,4.8125
1493587200.0,4.875
1493587260.0,4.6875
1493587320.0,5.0
1493587380.0,4.9375
1493587440.0,4.6875
1493587500.0,4.75
1493587560.0,4.875
1493587620.0,4.75
1493587680.0,4.9375
1493587740.0,5.0
1493587800.0,4.875
1493587860.0,5.0625
1493587920.0,4.9375
1493587980.0,5.0
1493588040.0,4.75
1493588100.0,4.9375
1493588160.0,4.9375
1493588220.0,5.0
1493588280.0,4.9375
1493588340.0,4.9375
1493588400.0,4.9375
1493588460.0,4.9375
1493588520.0,4.875
1493588580.0,5.125
1493588640.0,4.875
1493588700.0,5.0
1493588760.0,5.0625
1493588820.0,5.0625
1493588880.0,4.9375
1493588940.0,5.0625
1493589000.0,4.9375
1493589060.0,4.9375
1493589120.0,5.0625
1493589180.0,5.0
1493589240.0,5.1875
1493589300.0,5.125
1493589360.0,4.9375
1493589420.0,5.0
1493589480.0,5.1875
1493589540.0,5.125
1493589600.0,5.0625
1493589660.0,5.125
1493589720.0,4.9375
1493589780.0,4.9375
1493589840.0,5.125
1493589900.0,5.0625
1493589960.0,5.0
1493590020.0,4.9375
1493590080.0,5.125
1493590140.0,5.125
1493590200.0,5.1875
1493590260.0,5.1875
1493590320.0,5.25
1493590380.0,5.1875
1493590440.0,5.1875
1493590500.0,5.125
1493590560.0,5.125
1493590620.0,4.9375
1493590680.0,5.0
1493590740.0,5.25
1493590800.0,5.25
1493590860.0,5.0
1493590920.0,5.1875
1493590980.0,5.125
1493591040.0,5.3125
1493591100.0,5.375
1493591160.0,5.25
1493591220.0,5.3125
1493591280.0,5.3125
1493591340.0,5.5
1493591400.0,5.3125
1493591460.0,5.1875
1493591520.0,5.25
1493591580.0,5.5625
1493591640.0,5.25
1493591700.0,5.3125
1493591760.0,5.5
1493591820.0,5.5
1493591880.0,5.3125
1493591940.0,5.3125
1493592000.0,5.5
1493592060.0,5.625
1493592120.0,5.6875
1493592180.0,5.625
1493592240.0,5.75
1493592300.0,5.5
1493592360.0,5.625
